,Name,Street name,Street number,Neighborhood name,District name,Zip code,Latitud,Longitud
2566,"C Consell de Cent, 425",C Consell de Cent,425,la Dreta de l'Eixample,Eixample,8009,41.3963181946732,2.17252331567002
2567,"C Bruc, 104",C Bruc,104,la Dreta de l'Eixample,Eixample,8009,41.3956040666622,2.1679441625335
2568,"C Aragó, 311",C Aragó,311,la Dreta de l'Eixample,Eixample,8009,41.3954534995193,2.16905603900951
2569,"G.V. Corts Catalanes, 655",G.V. Corts Catalanes,655,la Dreta de l'Eixample,Eixample,8010,41.3931396096938,2.1729499011545
2570,"C Numància, 150",C Numància,150,les Corts,Les Corts,8029,41.3895175634432,2.13323918584011
2571,"Pg Santa Madrona, 52",Pg Santa Madrona,52,el Poble-sec,Sants-Montjuïc,8038,41.3702681358131,2.15507756300238
2572,"C Ganduxer, 66",C Ganduxer,66,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,8021,41.3976141733169,2.1356422475312
2573,"C Ganduxer, 67",C Ganduxer,67,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,8017,41.3980408706015,2.13499010017721
2574,"C Tamarit, 150",C Tamarit,150,Sant Antoni,Eixample,8015,41.3783559459906,2.1606089678909
2575,"C Pau Claris, 162",C Pau Claris,162,la Dreta de l'Eixample,Eixample,8037,41.3950601604106,2.16434318659019
2577,"C Nàpols, 334",C Nàpols,334,el Camp d'en Grassot i Gràcia Nova,Gràcia,8025,41.4049097810428,2.16691671805584
2578,"Pl Portal de la Pau, 1",Pl Portal de la Pau,1,el Raval,Ciutat Vella,8001,41.3756210158998,2.1772706696409
2579,"C Marquès de Santa Ana, 2",C Marquès de Santa Ana,2,el Putxet i el Farró,Sarrià-Sant Gervasi,8023,41.4062694164396,2.14833717111852
2580,"Rbla Raval, 28",Rbla Raval,28,el Raval,Ciutat Vella,8001,41.3778568558434,2.16991676558704
2581,"C Torns, 37",C Torns,37,Sants - Badal,Sants-Montjuïc,8028,41.3754553441384,2.12409797484836
2583,"C Princesa, 25",C Princesa,25,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,8003,41.385512702637,2.18062472778289
2584,"C Princesa, 11",C Princesa,11,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,8003,41.3846293951238,2.17949553519636
2585,"C Sal, 21",C Sal,21,la Barceloneta,Ciutat Vella,8003,41.3809167934293,2.1889353358582
2586,"Pg Joan Borbó Comte Barcelona, 72",Pg Joan Borbó Comte Barcelona,72,la Barceloneta,Ciutat Vella,8003,41.3755536073839,2.18917789722744
2587,"Pl Baró de Viver, 19",Pl Baró de Viver,19,Baró de Viver,Sant Andreu,8030,41.4479684109107,2.20015701264221
2588,"Av Meridiana, 34",Av Meridiana,34,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.3955053145172,2.18662238577687
2589,"C Aragó, 26",C Aragó,26,la Nova Esquerra de l'Eixample,Eixample,8015,41.3807180070002,2.14977321587805
2590,"C Sardenya, 347",C Sardenya,347,el Camp d'en Grassot i Gràcia Nova,Gràcia,8025,41.4050872840809,2.17098617538085
2591,"C Sardenya, 329",C Sardenya,329,el Camp d'en Grassot i Gràcia Nova,Gràcia,8025,41.4045183020112,2.17193387515366
2592,"C Sant Antoni Maria Claret, 102",C Sant Antoni Maria Claret,102,la Sagrada Família,Eixample,8025,41.4070321971677,2.16887508212963
2593,"C Sardenya, 400",C Sardenya,400,el Baix Guinardó,Horta-Guinardó,8025,41.4070871323549,2.16854833828207
2595,"C Provença, 415",C Provença,415,la Sagrada Família,Eixample,8025,41.4033677149313,2.17311111735029
2596,"Pl Sagrada Família, 15",Pl Sagrada Família,15,la Sagrada Família,Eixample,8025,41.4033691689023,2.1732620524479
2597,"C Còrsega, 640",C Còrsega,640,el Camp de l'Arpa del Clot,Sant Martí,8026,41.4105848156971,2.1781834112559
2598,"G.V. Corts Catalanes, 1075",G.V. Corts Catalanes,1075,Sant Martí de Provençals,Sant Martí,8020,41.4159690021572,2.20281401983205
2599,"G.V. Corts Catalanes, 1135",G.V. Corts Catalanes,1135,la Verneda i la Pau,Sant Martí,8020,41.4185470370105,2.2062563852728
2600,"C Marina, 91",C Marina,91,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.393643492118,2.18808794683831
2601,"C Pallars, 189",C Pallars,189,el Poblenou,Sant Martí,8005,41.4009762382727,2.1971954336017
2602,"C Alí Bei, 120",C Alí Bei,120,el Fort Pienc,Eixample,8013,41.3970836712555,2.18568849579154
2603,"C Agullers, 7",C Agullers,7,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,8003,41.3824911932777,2.18158876932679
2605,"Pg Sant Joan, 152",Pg Sant Joan,152,el Camp d'en Grassot i Gràcia Nova,Gràcia,8037,41.402006719298,2.16627690239627
2606,"C Indústria, 2",C Indústria,2,el Camp d'en Grassot i Gràcia Nova,Gràcia,8037,41.4018518215386,2.16438749749369
2608,"C Ribes, 10",C Ribes,10,el Fort Pienc,Eixample,8013,41.3956844779424,2.18216948380305
2609,"C Deu i Mata, 49",C Deu i Mata,49,les Corts,Les Corts,8029,41.388114942246,2.13467091757636
2611,"C Ciutat de Granada, 91",C Ciutat de Granada,91,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.4005528484171,2.19531210674927
2612,"C Espronceda, 189",C Espronceda,189,Provençals del Poblenou,Sant Martí,8018,41.4093877738215,2.19914950913218
2613,"C Espronceda, 271",C Espronceda,271,el Clot,Sant Martí,8018,41.4130944613177,2.19421399559046
2614,"C Joan d'Àustria, 65",C Joan d'Àustria,65,el Parc i la Llacuna del Poblenou,Sant Martí,8005,41.3935399299612,2.19072632714983
2615,"C Lluçà, 22",C Lluçà,22,les Corts,Les Corts,8028,41.3815576736137,2.13129684785938
2617,"C Segre, 31",C Segre,31,Sant Andreu,Sant Andreu,8030,41.4338938964293,2.19248161976939
2619,"C Biscaia, 321",C Biscaia,321,Navas,Sant Andreu,8027,41.4149807789548,2.18942983038852
2620,"Pl Jardins d'Elx, 22",Pl Jardins d'Elx,22,la Sagrera,Sant Andreu,8027,41.4239131376778,2.1883723298719
2621,"C Gran de la Sagrera, 182",C Gran de la Sagrera,182,la Sagrera,Sant Andreu,8027,41.4264710299119,2.19103192656142
2622,"Plta Comerç, 1",Plta Comerç,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,8003,41.3898708516373,2.18101516537763
2623,"C Joan Miró, 21",C Joan Miró,21,la Vila Olímpica del Poblenou,Sant Martí,8005,41.3911085393501,2.19414656020214
2624,"Pl Àngel, 12",Pl Àngel,12,el Barri Gòtic,Ciutat Vella,8002,41.3839376900895,2.17833839095125
2625,"C Carme, 88",C Carme,88,el Raval,Ciutat Vella,8001,41.3804039899365,2.16721331411315
2626,"C Abat Safont, 2",C Abat Safont,2,el Raval,Ciutat Vella,8001,41.375371308258,2.16968471408428
2627,"C Comte Borrell, 44",C Comte Borrell,44,Sant Antoni,Eixample,8015,41.3773394721045,2.16280810061483
2628,"C Rambla, 89",C Rambla,89,el Raval,Ciutat Vella,8002,41.3819473917426,2.17250273155736
2629,"C Sant Pau, 99",C Sant Pau,99,el Raval,Ciutat Vella,8001,41.3763338605873,2.1689758957666
2631,"Trav Corts, 375",Trav Corts,375,les Corts,Les Corts,8029,41.3904344624079,2.14101489650889
2632,"Pl Bonet i Muixí, 3",Pl Bonet i Muixí,3,Sants,Sants-Montjuïc,8014,41.3743201755923,2.13671675159229
2633,"C Magalhães, 75",C Magalhães,75,el Poble-sec,Sants-Montjuïc,8004,41.3728149650409,2.16031616462095
2635,"Av Rasos de Peguera, 116",Av Rasos de Peguera,116,Ciutat Meridiana,Nou Barris,8033,41.4614991799406,2.1763564853779
2636,"Pl Tetuan, 2",Pl Tetuan,2,la Dreta de l'Eixample,Eixample,8010,41.3941079283996,2.17633068020831
2637,"C Ample, 13",C Ample,13,el Barri Gòtic,Ciutat Vella,8002,41.3793116934772,2.17927813940848
2638,"Trav Gràcia, 156",Trav Gràcia,156,la Vila de Gràcia,Gràcia,8012,41.401041694495,2.15745591495394
2639,"Pl Pere Figuera i Serra, 1",Pl Pere Figuera i Serra,1,Sarrià,Sarrià-Sant Gervasi,8017,41.3993395267922,2.1230470962515
2641,"C Escudellers, 61",C Escudellers,61,el Barri Gòtic,Ciutat Vella,8002,41.3804476274442,2.17744109163809
2642,"Pg Sant Joan, 94",Pg Sant Joan,94,la Dreta de l'Eixample,Eixample,8009,41.3985725553977,2.17100991445042
2643,"G.V. Carles III, 51",G.V. Carles III,51,la Maternitat i Sant Ramon,Les Corts,8028,41.3827989856689,2.12769048553814
2644,"C Viladomat, 60",C Viladomat,60,Sant Antoni,Eixample,8015,41.3777035672046,2.160045231148
2645,"C Comte Borrell, 131",C Comte Borrell,131,Sant Antoni,Eixample,8015,41.3808581227931,2.15791445515506
2646,"C Aragó, 208",C Aragó,208,l'Antiga Esquerra de l'Eixample,Eixample,8011,41.3876904960644,2.15911888822343
2647,"C Aragó, 219",C Aragó,219,l'Antiga Esquerra de l'Eixample,Eixample,8007,41.3896935643031,2.16140691198205
2648,"C Rocafort, 116",C Rocafort,116,la Nova Esquerra de l'Eixample,Eixample,8015,41.380931981784,2.15123530233217
2649,"G.V. Corts Catalanes, 535",G.V. Corts Catalanes,535,l'Antiga Esquerra de l'Eixample,Eixample,8011,41.3829284949861,2.15936516080575
2650,"C Sepúlveda, 109",C Sepúlveda,109,Sant Antoni,Eixample,8015,41.3805769195138,2.1588885331509
2652,"C Aragó, 112",C Aragó,112,la Nova Esquerra de l'Eixample,Eixample,8015,41.3843685306553,2.15458530989478
2653,"C Sant Antoni Maria Claret, 224",C Sant Antoni Maria Claret,224,la Sagrada Família,Eixample,8025,41.4115604277114,2.1747159764406
2654,"C Marina, 20",C Marina,20,la Vila Olímpica del Poblenou,Sant Martí,8005,41.3889324897859,2.19487614884154
2655,"C París, 91",C París,91,la Nova Esquerra de l'Eixample,Eixample,8029,41.3887606497495,2.14689131331138
2657,"C Villarroel, 142",C Villarroel,142,l'Antiga Esquerra de l'Eixample,Eixample,8036,41.3870846350463,2.15436805206177
2658,"C Diputació, 469",C Diputació,469,el Fort Pienc,Eixample,8013,41.4009334994564,2.18101572018584
2660,"Pl Sóller, 1",Pl Sóller,1,Porta,Nou Barris,8016,41.4336254002899,2.17723430887558
2661,"Rbla Poblenou, 57",Rbla Poblenou,57,el Poblenou,Sant Martí,8005,41.4007345905911,2.20149062747184
2663,"C SN (Rbla Poblenou Malta), 2",C SN (Rbla Poblenou Malta),2,el Poblenou,Sant Martí,8018,41.4041565723521,2.19792883098613
2664,"C França Xica, 19",C França Xica,19,el Poble-sec,Sants-Montjuïc,8004,41.372077459724,2.15781249489
2666,"C Or, 10",C Or,10,la Vila de Gràcia,Gràcia,8012,41.403977992966,2.15611936283093
2667,"C Escudellers, 52",C Escudellers,52,el Barri Gòtic,Ciutat Vella,8002,41.3804980970206,2.17755462971629
2668,"C Àvila, 110",C Àvila,110,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.3993624500051,2.19233910293224
2669,"C Àvila, 141",C Àvila,141,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.4004071292988,2.19074186095188
2670,"C Badajoz, 28",C Badajoz,28,el Poblenou,Sant Martí,8005,41.3955458286303,2.19967628403501
2671,"C Bilbao, 103",C Bilbao,103,el Poblenou,Sant Martí,8005,41.404885676744,2.20061438641574
2672,"C Bilbao, 181",C Bilbao,181,Provençals del Poblenou,Sant Martí,8018,41.4086477416609,2.19584072243749
2673,"C Buenaventura Muñoz, 23",C Buenaventura Muñoz,23,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.3917014784206,2.18501290203713
2674,"C Clot, 123",C Clot,123,el Clot,Sant Martí,8026,41.41070722858,2.18926439815219
2675,"C Lepant, 188",C Lepant,188,el Fort Pienc,Eixample,8013,41.4002640463962,2.18245129741433
2677,"C Marina, 178",C Marina,178,el Fort Pienc,Eixample,8013,41.399157064289,2.18164184682821
2679,"Ptge Pere Calders, 10",Ptge Pere Calders,10,Sant Antoni,Eixample,8015,41.3765444235662,2.16243331869397
2680,"Pl Margarida Xirgu, 6",Pl Margarida Xirgu,6,el Poble-sec,Sants-Montjuïc,8004,41.3713421214303,2.15732190598099
2681,"C Jocs del 92, 12",C Jocs del 92,12,el Poble-sec,Sants-Montjuïc,8038,41.3642176073073,2.14734150776998
2682,"Av Diagonal, 652",Av Diagonal,652,les Corts,Les Corts,8034,41.3898484314806,2.13204535583253
2684,"G.V. Corts Catalanes, 1003",G.V. Corts Catalanes,1003,Sant Martí de Provençals,Sant Martí,8020,41.4131277677772,2.19895641309299
2685,"Pg Sant Joan, 18",Pg Sant Joan,18,el Fort Pienc,Eixample,8010,41.3924003910882,2.17911843925528
2687,"Rda Sant Pau, 30",Rda Sant Pau,30,el Raval,Ciutat Vella,8001,41.3762453541035,2.1665151400218
2688,"C Vila i Vilà, 15",C Vila i Vilà,15,el Poble-sec,Sants-Montjuïc,8004,41.3728246363203,2.1731914125328
2689,"C Dublín, 1",C Dublín,1,la Sagrera,Sant Andreu,8027,41.428583829247,2.18724858921404
2691,"C Ramon Turró, 183",C Ramon Turró,183,el Poblenou,Sant Martí,8005,41.3996558983884,2.20251131697932
2692,"C Ciutat de Granada, 74",C Ciutat de Granada,74,el Poblenou,Sant Martí,8005,41.3992842617075,2.19695700341368
2694,"C Bac de Roda, 100",C Bac de Roda,100,Provençals del Poblenou,Sant Martí,8019,41.4079308541306,2.20356654064694
2695,"C Girona, 1",C Girona,1,la Dreta de l'Eixample,Eixample,8010,41.3906329778914,2.17656387697171
2696,"C Sicília, 247",C Sicília,247,la Sagrada Família,Eixample,8025,41.4028628369424,2.17165797706966
2697,"C Comte d'Urgell, 95",C Comte d'Urgell,95,la Nova Esquerra de l'Eixample,Eixample,8011,41.3841062420391,2.15583648628201
2698,"Pg Picasso, 32",Pg Picasso,32,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,8003,41.3864297950928,2.1844410901461
2699,"C Comandant Benítez, 45",C Comandant Benítez,45,la Maternitat i Sant Ramon,Les Corts,8028,41.3803902158253,2.1258369748447
2700,"C Doctor Fleming, 23",C Doctor Fleming,23,les Tres Torres,Sarrià-Sant Gervasi,8017,41.3945820074512,2.1344924803279
2701,"Av Josep Tarradellas, 140",Av Josep Tarradellas,140,l'Antiga Esquerra de l'Eixample,Eixample,8029,41.3922491510558,2.14463877145765
2702,"C Encarnació, 177",C Encarnació,177,el Baix Guinardó,Horta-Guinardó,8025,41.410792290666,2.16699872163937
2704,"C Àlaba, 108",C Àlaba,108,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.398712949568,2.19102833859784
2705,"C Ramon Turró, 182",C Ramon Turró,182,el Poblenou,Sant Martí,8005,41.3982319521681,2.20082497776006
2706,"C Doctor Fleming, 19",C Doctor Fleming,19,les Tres Torres,Sarrià-Sant Gervasi,8017,41.3938903843318,2.13471418895584
2707,"G.V. Corts Catalanes, 268",G.V. Corts Catalanes,268,la Font de la Guatlla,Sants-Montjuïc,8004,41.3711598709971,2.14430671208692
2708,"C Sots-tinent Navarro, 2",C Sots-tinent Navarro,2,el Barri Gòtic,Ciutat Vella,8002,41.3835935400943,2.17855872809122
2710,"C Gaspar Cassadó, 21",C Gaspar Cassadó,21,Sarrià,Sarrià-Sant Gervasi,8017,41.4005400635882,2.11300952054527
2711,"C Gelabert, 1",C Gelabert,1,les Corts,Les Corts,8029,41.3872999376848,2.14158463859259
2712,"C Taquígraf Serra, 15",C Taquígraf Serra,15,les Corts,Les Corts,8029,41.3864718636298,2.139735175797
2713,"C Fluvià, 101",C Fluvià,101,Provençals del Poblenou,Sant Martí,8019,41.4086879315854,2.20459985454389
2714,"C Frederic Mompou, 1",C Frederic Mompou,1,la Vila Olímpica del Poblenou,Sant Martí,8005,41.3921036437954,2.19963371311955
2715,"G.V. Corts Catalanes, 859",G.V. Corts Catalanes,859,el Clot,Sant Martí,8018,41.4071293241398,2.19150114794825
2716,"Av Icària, 194",Av Icària,194,la Vila Olímpica del Poblenou,Sant Martí,8005,41.3940290159562,2.20051855749145
2717,"Rda Sant Pau, 3",Rda Sant Pau,3,Sant Antoni,Eixample,8015,41.3754164781176,2.16729361924046
2718,"C Alfons el Magnànim, 59",C Alfons el Magnànim,59,el Besòs i el Maresme,Sant Martí,8019,41.415541329752,2.21523256167691
2719,"C Felip II, 127",C Felip II,127,Navas,Sant Andreu,8027,41.4218023051629,2.18491843643693
2721,"C Ausiàs Marc, 91",C Ausiàs Marc,91,el Fort Pienc,Eixample,8013,41.3950384856966,2.1804139303998
2723,"C Llàstics, 1",C Llàstics,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,8003,41.3883191935734,2.17965796326292
2724,"Pg Lluís Companys, 18",Pg Lluís Companys,18,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,8018,41.3913302153167,2.18112644739932
2725,"C Guillem, 6",C Guillem,6,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,8003,41.384466189553,2.18397174429364
2727,"Pl Comercial, 3",Pl Comercial,3,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,8003,41.3857429154982,2.1828845485632
2728,"C Sardenya, 84",C Sardenya,84,el Parc i la Llacuna del Poblenou,Sant Martí,8005,41.3922517882464,2.18819339574037
2729,"C Sardenya, 68",C Sardenya,68,el Parc i la Llacuna del Poblenou,Sant Martí,8005,41.3916028661661,2.18904146837268
2730,"Pl Pi, 4",Pl Pi,4,el Barri Gòtic,Ciutat Vella,8002,41.3824886586169,2.1737689004806
2731,"Pl Sant Josep Oriol, 2",Pl Sant Josep Oriol,2,el Barri Gòtic,Ciutat Vella,8002,41.3826968552977,2.17398202737091
2732,"C Viladomat, 2",C Viladomat,2,Sant Antoni,Eixample,8015,41.3755137223011,2.16291879660585
2733,"Pg Taulat, 158",Pg Taulat,158,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,8019,41.4033856400283,2.21102410154898
2734,"C Rambla, 32",C Rambla,32,el Barri Gòtic,Ciutat Vella,8002,41.3787099481443,2.17592783312427
2735,"C Lleida, 49",C Lleida,49,el Poble-sec,Sants-Montjuïc,8004,41.3716911849497,2.15592431235256
2736,"C Major de Can Caralleu,",C Major de Can Caralleu,1,Sarrià,Sarrià-Sant Gervasi,8017,41.4013200443178,2.11299254960531
2737,"C Andrade, 151",C Andrade,151,Sant Martí de Provençals,Sant Martí,8020,41.4160844087585,2.20135091550178
2738,"G.V. Corts Catalanes, 594",G.V. Corts Catalanes,594,la Dreta de l'Eixample,Eixample,8007,41.3865420345942,2.16469024293273
2739,"Pl Virreina, 8",Pl Virreina,8,la Vila de Gràcia,Gràcia,8024,41.4047625954428,2.15726038400335
2740,"Av Vallcarca, 96",Av Vallcarca,96,Vallcarca i els Penitents,Gràcia,8023,41.4116073957031,2.14537658817872
2742,"C Esports, 9",C Esports,9,Sarrià,Sarrià-Sant Gervasi,8017,41.40111674489,2.11204399963219
2743,"Pg Manuel Girona, 29",Pg Manuel Girona,29,Sarrià,Sarrià-Sant Gervasi,8034,41.3909712592961,2.12337809074695
2744,"C Sabino Arana, 50",C Sabino Arana,50,la Maternitat i Sant Ramon,Les Corts,8028,41.3865483636756,2.12382301943407
2745,"C Sant Antoni Maria Claret, 246",C Sant Antoni Maria Claret,246,la Sagrada Família,Eixample,8025,41.4121169102765,2.17543038373461
2746,"C Còrsega, 411",C Còrsega,411,la Vila de Gràcia,Gràcia,8037,41.4003750177054,2.16431741313543
2747,"C Lepant, 256",C Lepant,256,la Sagrada Família,Eixample,8013,41.4033567915998,2.17823705960182
2748,"C Diputació, 158",C Diputació,158,l'Antiga Esquerra de l'Eixample,Eixample,8011,41.3834799638271,2.15793965006261
2751,"G.V. Corts Catalanes, 353",G.V. Corts Catalanes,353,Hostafrancs,Sants-Montjuïc,8014,41.3742053255492,2.1476702464388
2752,"C Eterna Memòria, 1",C Eterna Memòria,1,el Camp de l'Arpa del Clot,Sant Martí,8026,41.4130792128121,2.18222460328954
2754,"C Gran de Gràcia, 247",C Gran de Gràcia,247,la Vila de Gràcia,Gràcia,8012,41.405851872466,2.15047326805977
2755,"C Guillem Tell, 4",C Guillem Tell,4,el Putxet i el Farró,Sarrià-Sant Gervasi,8006,41.4031867288022,2.14969276722622
2756,"Trav Gràcia, 114",Trav Gràcia,114,la Vila de Gràcia,Gràcia,8012,41.3995389902776,2.15510985636325
2757,"Pg Gràcia, 109",Pg Gràcia,109,la Vila de Gràcia,Gràcia,8008,41.3967061180655,2.15914413111274
2758,"C Còrsega, 321",C Còrsega,321,la Vila de Gràcia,Gràcia,8008,41.3969444488856,2.15998812401022
2759,"Pg Gràcia, 99",Pg Gràcia,99,la Dreta de l'Eixample,Eixample,8008,41.3954856718283,2.16061254990916
2760,"C Provença, 242",C Provença,242,l'Antiga Esquerra de l'Eixample,Eixample,8008,41.3919537819387,2.1579063021861
2761,"C Villarroel, 166",C Villarroel,166,l'Antiga Esquerra de l'Eixample,Eixample,8036,41.3893636756232,2.15215169462076
2763,"C París, 98",C París,98,la Nova Esquerra de l'Eixample,Eixample,8029,41.3891388404847,2.14736719032132
2765,"Av Paral·lel, 76",Av Paral·lel,76,el Raval,Ciutat Vella,8001,41.3751281018895,2.16839673143037
2766,"C Comte Borrell, 305",C Comte Borrell,305,la Nova Esquerra de l'Eixample,Eixample,8029,41.389484747174,2.14644079253434
2767,"C Viladomat, 140",C Viladomat,140,la Nova Esquerra de l'Eixample,Eixample,8015,41.3815590224481,2.15494426752082
2768,"C Rosa Sensat, 27",C Rosa Sensat,27,la Vila Olímpica del Poblenou,Sant Martí,8005,41.3924037301869,2.1944353389559
2769,"C Consell de Cent, 354",C Consell de Cent,354,la Dreta de l'Eixample,Eixample,8009,41.3938712302881,2.1695013663133
2771,"C Consell de Cent, 365",C Consell de Cent,365,la Dreta de l'Eixample,Eixample,8009,41.3928116009558,2.16785489743438
2772,"C Poeta Cabanyes, 93",C Poeta Cabanyes,93,el Poble-sec,Sants-Montjuïc,8004,41.3716241586353,2.16433068463221
2773,"C Sants, 136",C Sants,136,Sants,Sants-Montjuïc,8028,41.375500024643,2.13413473613489
2774,"C Ferran Agulló, 16",C Ferran Agulló,16,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,8021,41.3958660195142,2.1406412013936
2775,"C Joan Güell, 182",C Joan Güell,182,les Corts,Les Corts,8028,41.3846273900239,2.1306680054642
2776,"C Gran de la Sagrera, 202",C Gran de la Sagrera,202,la Sagrera,Sant Andreu,8027,41.4274704283994,2.19101584623042
2777,"Pl Assemblea de Catalunya, 9999",Pl Assemblea de Catalunya,1,la Sagrera,Sant Andreu,8027,41.425220182146,2.18791324814643
2778,"Pl Comas, 11",Pl Comas,11,les Corts,Les Corts,8028,41.3853191185179,2.13022754891209
